FINCoS Performance Log File.
Generated from:
 "/Users/ares161/eclipse-workspace/TFM FINCoS/log/AQ_ESPER_SINK_NO2.log" [Sun Sep 06 19:06:21 CEST 2020] to [Sun Sep 06 19:15:21 CEST 2020]
 "/Users/ares161/eclipse-workspace/TFM FINCoS/log/AQ_SIDDHI_SINK_NO2.log" [Sun Sep 06 19:06:21 CEST 2020] to [Sun Sep 06 19:14:41 CEST 2020]
log file(s).
Timestamp,Server,Stream,Avg_Throughput,Min_Throughput,Max_Throughput,Last_Throughput,Avg_RT,Min_RT,Max_RT,Stdev_RT,Last_RT
1599411996000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15794567.449,31589134.899,31589134.899,16064579.614,31589134.899
1599411996000,Esper (sample),NO2_Avg(output),0.286,0.000,2.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411996000,Esper (sample),NO2_Good(output),0.800,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411996000,Esper (sample),NO2_Moderate(output),0.800,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411996000,Esper (sample),NO2_Unhealthy(output),17.333,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411996000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),6493.200,0.000,97386.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411997000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15794567.449,31589134.899,31589134.899,16047296.576,31589134.899
1599411997000,Esper (sample),NO2_Avg(output),0.400,0.000,2.000,2.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411997000,Esper (sample),NO2_Good(output),0.750,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411997000,Esper (sample),NO2_Moderate(output),0.750,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411997000,Esper (sample),NO2_Unhealthy(output),16.250,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411997000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),6087.375,0.000,97386.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411998000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15794567.449,31589134.899,31589134.899,16032093.070,31589134.899
1599411998000,Esper (sample),NO2_Avg(output),0.375,0.000,2.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411998000,Esper (sample),NO2_Good(output),0.706,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411998000,Esper (sample),NO2_Moderate(output),0.706,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411998000,Esper (sample),NO2_Unhealthy(output),15.294,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411998000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),5729.412,0.000,97386.000,2.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411999000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15794567.449,31589134.899,31589134.899,16018615.058,31589134.899
1599411999000,Esper (sample),NO2_Avg(output),0.353,0.000,2.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411999000,Esper (sample),NO2_Good(output),0.667,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411999000,Esper (sample),NO2_Moderate(output),0.667,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411999000,Esper (sample),NO2_Unhealthy(output),14.444,0.000,260.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599411999000,Esper (sample),NO2_UnhealthyForSensitiveGroup(output),5411.111,0.000,97386.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412000000,Esper (sample),AirQualityLevel(output),2.000,2.000,2.000,2.000,15794567.449,31589134.899,31589134.899,16006584.553,31589134.899
1599412000000,Esper (sample),NO2_Avg(output),0.333,0.000,2.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
1599412000000,Esper (sample),NO2_Good(output),0.632,0.000,12.000,0.000,0.000,9223372036854776000.000,0.000,0.000,0.000
